time,open,high,low,close
1628654400,1.38284,1.38315,1.38274,1.38284
1628658000,1.38284,1.38332,1.38269,1.38273
1628661600,1.38273,1.38296,1.38213,1.38255
1628665200,1.38255,1.38268,1.38125,1.38167
1628668800,1.38167,1.38238,1.38072,1.38092
1628672400,1.38092,1.38155,1.38078,1.38146
1628676000,1.38146,1.38194,1.38025,1.38173
1628679600,1.38173,1.3831,1.38118,1.38295
1628683200,1.38295,1.3876,1.38268,1.38601
1628686800,1.38601,1.38725,1.38491,1.38551
1628690400,1.38551,1.38688,1.3847,1.3867
1628694000,1.3867,1.38709,1.38595,1.3865
1628697600,1.3865,1.38796,1.38631,1.38791
1628701200,1.38791,1.38878,1.38749,1.38769
1628704800,1.38769,1.3877,1.38643,1.38644
1628708400,1.38644,1.38712,1.38641,1.38709
1628712000,1.38709,1.38709,1.38607,1.38611
1628715600,1.38611,1.38715,1.38603,1.38666
1628719200,1.38666,1.38689,1.38638,1.38684
1628722800,1.38684,1.38704,1.38659,1.38661
1628726400,1.38661,1.38738,1.38652,1.38708
1628730000,1.38708,1.38733,1.38644,1.38703
1628733600,1.38703,1.38725,1.38642,1.38696
1628737200,1.38696,1.38744,1.3868,1.38742
1628740800,1.38742,1.38749,1.38677,1.38682
1628744400,1.38682,1.38734,1.38661,1.38696
1628748000,1.38696,1.38726,1.38583,1.38586
1628751600,1.38586,1.38784,1.38553,1.38777
1628755200,1.38777,1.38777,1.38611,1.38626
1628758800,1.38626,1.3866,1.38568,1.38644
1628762400,1.38644,1.38646,1.38503,1.38507
1628766000,1.38507,1.38526,1.38422,1.38474
1628769600,1.38474,1.38556,1.38368,1.38468
1628773200,1.38468,1.38474,1.38319,1.38385
1628776800,1.38385,1.38387,1.38228,1.38338
1628780400,1.38338,1.38353,1.38236,1.38325
1628784000,1.38325,1.38345,1.38165,1.38165
1628787600,1.38165,1.38178,1.38113,1.38146
1628791200,1.38146,1.38148,1.37947,1.38
1628794800,1.38,1.38068,1.37998,1.38058
1628798400,1.38058,1.38137,1.37975,1.38052
1628802000,1.38052,1.38136,1.38039,1.38089
1628805600,1.38089,1.38126,1.38089,1.38116
1628809200,1.38116,1.38136,1.38095,1.38107
1628812800,1.38107,1.38128,1.38078,1.38101
1628816400,1.38101,1.3813,1.38037,1.38096
1628820000,1.38096,1.38167,1.38095,1.38128
1628823600,1.38128,1.38147,1.38093,1.38137
1628827200,1.38137,1.38155,1.38126,1.38137
1628830800,1.38137,1.38147,1.38094,1.38096
1628834400,1.38096,1.38104,1.37974,1.38036
1628838000,1.38036,1.38097,1.37983,1.38079
1628841600,1.38079,1.38084,1.37906,1.38
1628845200,1.38,1.3807,1.37971,1.38035
1628848800,1.38035,1.38037,1.37917,1.37998
1628852400,1.37998,1.38229,1.37998,1.38182
1628856000,1.38182,1.38341,1.38182,1.38298
1628859600,1.38298,1.38421,1.38298,1.38387
1628863200,1.38387,1.38542,1.38336,1.38528
1628866800,1.38528,1.38624,1.38515,1.38561
1628870400,1.38561,1.3871,1.38559,1.38666
1628874000,1.38666,1.3875,1.38642,1.38745
1628877600,1.38745,1.38746,1.38641,1.38686
1628881200,1.38686,1.38706,1.38659,1.38704
1628884800,1.38704,1.38709,1.38628,1.38638
1629061200,1.38638,1.3865,1.3843,1.38613
1629064800,1.38613,1.38732,1.38583,1.38664
1629068400,1.38664,1.38692,1.38621,1.38636
1629072000,1.38636,1.38673,1.38566,1.38578
1629075600,1.38578,1.38669,1.38564,1.38631
1629079200,1.38631,1.38667,1.38606,1.38636
1629082800,1.38636,1.38641,1.38514,1.38529
1629086400,1.38529,1.38575,1.38529,1.38561
1629090000,1.38561,1.38561,1.38454,1.3846
1629093600,1.3846,1.38552,1.38384,1.38447
1629097200,1.38447,1.38622,1.38405,1.38547
1629100800,1.38547,1.38681,1.38529,1.38604
1629104400,1.38604,1.38624,1.38485,1.38566
1629108000,1.38566,1.38649,1.38515,1.38602
1629111600,1.38602,1.38783,1.38511,1.38653
1629115200,1.38653,1.38725,1.38604,1.3865
1629118800,1.3865,1.38725,1.38279,1.38318
1629122400,1.38318,1.3861,1.38277,1.38585
1629126000,1.38585,1.38607,1.38447,1.38477
1629129600,1.38477,1.38529,1.38445,1.38456
1629133200,1.38456,1.38456,1.38401,1.3844
1629136800,1.3844,1.3844,1.3836,1.3837
1629140400,1.3837,1.38429,1.38366,1.38388
1629144000,1.38388,1.38445,1.38357,1.38406
1629147600,1.38406,1.38423,1.38354,1.38405
1629151200,1.38405,1.38452,1.38405,1.38415
1629154800,1.38415,1.38436,1.38388,1.38407
1629158400,1.38407,1.38409,1.38336,1.38354
1629162000,1.38354,1.38369,1.38233,1.38289
1629165600,1.38289,1.3831,1.38207,1.38239
1629169200,1.38239,1.3825,1.38147,1.38155
1629172800,1.38155,1.38205,1.38145,1.38189
1629176400,1.38189,1.383,1.38168,1.38236
1629180000,1.38236,1.38278,1.37987,1.37997
1629183600,1.37997,1.38142,1.37877,1.37997
1629187200,1.37997,1.38133,1.37977,1.38094
1629190800,1.38094,1.3812,1.38,1.3801
1629194400,1.3801,1.38036,1.3785,1.37929
1629198000,1.37929,1.37975,1.3786,1.37886
1629201600,1.37886,1.37955,1.37668,1.37738
1629205200,1.37738,1.37761,1.37525,1.3756
1629208800,1.3756,1.37593,1.37353,1.37382
1629212400,1.37382,1.37483,1.37337,1.3738
1629216000,1.3738,1.37458,1.37259,1.37266
1629219600,1.37266,1.3738,1.37265,1.3736
1629223200,1.3736,1.37411,1.37319,1.3736
1629226800,1.3736,1.37408,1.37336,1.37383
1629230400,1.37383,1.37455,1.3729,1.37339
1629234000,1.37339,1.37387,1.37189,1.37376
1629237600,1.37376,1.37429,1.37355,1.37386
1629241200,1.37386,1.37417,1.37377,1.37399
1629244800,1.37399,1.37429,1.3737,1.3741
1629248400,1.3741,1.37514,1.3739,1.37514
1629252000,1.37514,1.3755,1.37399,1.37541
1629255600,1.37541,1.3759,1.37527,1.37527
1629259200,1.37527,1.37546,1.37418,1.37426
1629262800,1.37426,1.37459,1.37381,1.37424
1629266400,1.37424,1.37515,1.37311,1.37439
1629270000,1.37439,1.37542,1.37377,1.37414
1629273600,1.37414,1.37629,1.37379,1.37577
1629277200,1.37577,1.37597,1.37476,1.37477
1629280800,1.37477,1.3762,1.37474,1.37525
1629284400,1.37525,1.37691,1.37477,1.37688
1629288000,1.37688,1.3769,1.37586,1.37666
1629291600,1.37666,1.37707,1.37575,1.37705
1629295200,1.37705,1.37705,1.37478,1.37571
1629298800,1.37571,1.37588,1.37456,1.37469
1629302400,1.37469,1.37531,1.37449,1.37486
1629306000,1.37486,1.3756,1.37468,1.37485
1629309600,1.37485,1.37862,1.37483,1.37617
1629313200,1.37617,1.37642,1.37544,1.37575
1629316800,1.37575,1.37582,1.37475,1.37517
1629320400,1.37517,1.3756,1.37437,1.3748
1629324000,1.3748,1.3758,1.37454,1.37562
1629327600,1.37562,1.3758,1.37428,1.37429
1629331200,1.37429,1.37498,1.37325,1.37337
1629334800,1.37337,1.3739,1.37262,1.37267
1629338400,1.37267,1.37309,1.37117,1.37194
1629342000,1.37194,1.37206,1.3713,1.37202
1629345600,1.37202,1.37232,1.37172,1.37211
1629349200,1.37211,1.37222,1.37119,1.37125
1629352800,1.37125,1.37125,1.36992,1.37095
1629356400,1.37095,1.37122,1.36905,1.36972
1629360000,1.36972,1.36972,1.36742,1.36766
1629363600,1.36766,1.36985,1.36653,1.36922
1629367200,1.36922,1.36992,1.36851,1.36867
1629370800,1.36867,1.3692,1.36803,1.36812
1629374400,1.36812,1.36852,1.36726,1.36809
1629378000,1.36809,1.36942,1.36693,1.3691
1629381600,1.3691,1.36917,1.36569,1.36608
1629385200,1.36608,1.3678,1.36527,1.36709
1629388800,1.36709,1.36731,1.36531,1.36531
1629392400,1.36531,1.36537,1.36463,1.36469
1629396000,1.36469,1.36479,1.36374,1.36382
1629399600,1.36382,1.36453,1.3632,1.36341
1629403200,1.36341,1.36393,1.36296,1.36305
1629406800,1.36305,1.36393,1.36293,1.36341
1629410400,1.36341,1.36362,1.36316,1.36341
1629414000,1.36341,1.36349,1.36277,1.36301
1629417600,1.36301,1.36409,1.36299,1.36402
1629421200,1.36402,1.36408,1.36178,1.36243
1629424800,1.36243,1.3626,1.3621,1.36224
1629428400,1.36224,1.36314,1.3621,1.36298
1629432000,1.36298,1.3635,1.36295,1.36334
1629435600,1.36334,1.36345,1.36181,1.36324
1629439200,1.36324,1.36344,1.36142,1.36186
1629442800,1.36186,1.36269,1.36091,1.36177
1629446400,1.36177,1.36297,1.36177,1.3622
1629450000,1.3622,1.36226,1.36106,1.36179
1629453600,1.36179,1.36223,1.36094,1.36201
1629457200,1.36201,1.36207,1.36061,1.36117
1629460800,1.36117,1.36149,1.36051,1.36051
1629464400,1.36051,1.3636,1.36021,1.36294
1629468000,1.36294,1.36333,1.36129,1.36133
1629471600,1.36133,1.36262,1.36112,1.36259
1629475200,1.36259,1.36341,1.36189,1.36279
1629478800,1.36279,1.36296,1.36197,1.36213
1629482400,1.36213,1.36239,1.36189,1.36221
1629486000,1.36221,1.36255,1.36185,1.36251
1629489600,1.36251,1.36281,1.36202,1.36202
1629666000,1.36178,1.36215,1.36069,1.36123
1629669600,1.36123,1.36302,1.36098,1.36219
1629673200,1.36219,1.36272,1.36206,1.36243
1629676800,1.36243,1.36443,1.36242,1.36416
1629680400,1.36416,1.36548,1.36413,1.36492
1629684000,1.36492,1.36527,1.36427,1.36437
1629687600,1.36437,1.36519,1.36398,1.36482
1629691200,1.36482,1.3649,1.36429,1.36485
1629694800,1.36485,1.36578,1.3648,1.36537
1629698400,1.36537,1.3662,1.36443,1.36518
1629702000,1.36518,1.36536,1.36322,1.36495
1629705600,1.36495,1.36594,1.36444,1.36538
1629709200,1.36538,1.36694,1.36517,1.3668
1629712800,1.3668,1.36791,1.36605,1.36768
1629716400,1.36768,1.36855,1.36708,1.36819
1629720000,1.36819,1.36993,1.36801,1.36966
1629723600,1.36966,1.37035,1.36856,1.36972
1629727200,1.36972,1.37204,1.36898,1.37179
1629730800,1.37179,1.37213,1.37096,1.37158
1629734400,1.37158,1.37247,1.37154,1.37216
1629738000,1.37216,1.37279,1.37197,1.37277
1629741600,1.37277,1.37322,1.37276,1.37298
1629745200,1.37298,1.37314,1.37259,1.37285
1629748800,1.37285,1.37304,1.37109,1.37109
1629752400,1.37109,1.37229,1.37062,1.37214
1629756000,1.37214,1.37266,1.37204,1.37255
1629759600,1.37255,1.37258,1.37223,1.37231
1629763200,1.37231,1.37255,1.37158,1.37161
1629766800,1.37161,1.37198,1.37135,1.37155
1629770400,1.37155,1.37216,1.37107,1.37208
1629774000,1.37208,1.37212,1.37166,1.37168
1629777600,1.37168,1.3726,1.37167,1.37258
1629781200,1.37258,1.37449,1.37248,1.37408
1629784800,1.37408,1.37479,1.37334,1.37348
1629788400,1.37348,1.37424,1.37138,1.37164
1629792000,1.37164,1.37164,1.36935,1.37084
1629795600,1.37084,1.37234,1.37039,1.37106
1629799200,1.37106,1.37324,1.37102,1.37193
1629802800,1.37193,1.37257,1.3712,1.37208
1629806400,1.37208,1.37268,1.37064,1.37119
1629810000,1.37119,1.37223,1.37084,1.37195
1629813600,1.37195,1.37475,1.37151,1.37325
1629817200,1.37325,1.37376,1.37135,1.37145
1629820800,1.37145,1.37218,1.37116,1.37217
1629824400,1.37217,1.37298,1.37205,1.37254
1629828000,1.37254,1.37315,1.37244,1.37303
1629831600,1.37303,1.37317,1.37262,1.37314
1629835200,1.37314,1.37318,1.37233,1.3727
1629838800,1.3727,1.37328,1.37239,1.37285
1629842400,1.37285,1.37319,1.37266,1.37277
1629846000,1.37277,1.37284,1.37218,1.37245
1629849600,1.37245,1.37319,1.37176,1.37196
1629853200,1.37196,1.37234,1.37164,1.37198
1629856800,1.37198,1.37207,1.37142,1.37184
1629860400,1.37184,1.37204,1.37138,1.37183
1629864000,1.37183,1.37212,1.37139,1.37178
1629867600,1.37178,1.37267,1.37172,1.37226
1629871200,1.37226,1.37235,1.37082,1.37087
1629874800,1.37087,1.37258,1.37065,1.37186
1629878400,1.37186,1.37431,1.37176,1.37296
1629882000,1.37296,1.37332,1.37217,1.37265
1629885600,1.37265,1.37328,1.37134,1.37214
1629889200,1.37214,1.37238,1.37118,1.37154
1629892800,1.37154,1.3716,1.36967,1.37032
1629896400,1.37032,1.37117,1.36995,1.37108
1629900000,1.37108,1.37363,1.37108,1.37277
1629903600,1.37277,1.37327,1.37155,1.37215
1629907200,1.37215,1.37397,1.37208,1.37376
1629910800,1.37376,1.37509,1.37349,1.37507
1629914400,1.37507,1.37667,1.37503,1.37615
1629918000,1.37615,1.37622,1.37573,1.376
1629921600,1.376,1.37654,1.37593,1.37625
1629925200,1.37625,1.37636,1.37422,1.37572
1629928800,1.37572,1.37648,1.37572,1.37617
1629932400,1.37617,1.37646,1.37606,1.37641
1629936000,1.37641,1.37679,1.37589,1.37606
1629939600,1.37606,1.37606,1.37527,1.3757
1629943200,1.3757,1.37577,1.37518,1.37547
1629946800,1.37547,1.3756,1.37495,1.3752
1629950400,1.3752,1.37591,1.37508,1.37556
1629954000,1.37556,1.37581,1.37537,1.37549
1629957600,1.37549,1.37568,1.37376,1.37413
1629961200,1.37413,1.37549,1.37377,1.37475
1629964800,1.37475,1.37485,1.3731,1.37353
1629968400,1.37353,1.37467,1.37318,1.37467
1629972000,1.37467,1.37499,1.37375,1.37381
1629975600,1.37381,1.37497,1.37318,1.37339
1629979200,1.37339,1.37349,1.37172,1.37187
1629982800,1.37187,1.37246,1.37094,1.37159
1629986400,1.37159,1.37364,1.37114,1.37152
1629990000,1.37152,1.37271,1.37101,1.37119
1629993600,1.37119,1.3716,1.37021,1.37027
1629997200,1.37027,1.37074,1.36958,1.36985
1630000800,1.36985,1.37003,1.36949,1.36951
1630004400,1.36951,1.37002,1.36894,1.37002
1630008000,1.37002,1.37015,1.36971,1.3699
1630011600,1.3699,1.37006,1.3693,1.36976
1630015200,1.36976,1.37029,1.36973,1.37023
1630018800,1.37023,1.3703,1.36999,1.37
1630022400,1.37,1.37,1.36796,1.36822
1630026000,1.36822,1.36901,1.368,1.36869
1630029600,1.36869,1.36976,1.36868,1.36921
1630033200,1.36921,1.36979,1.36903,1.3697
1630036800,1.3697,1.3701,1.36951,1.3701
1630040400,1.3701,1.37019,1.36962,1.36992
1630044000,1.36992,1.3712,1.3697,1.37074
1630047600,1.37074,1.37209,1.37047,1.37159
1630051200,1.37159,1.37181,1.36937,1.37022
1630054800,1.37022,1.37091,1.36958,1.37087
1630058400,1.37087,1.37153,1.37003,1.37057
1630062000,1.37057,1.37214,1.37029,1.37197
1630065600,1.37197,1.37295,1.3717,1.37245
1630069200,1.37245,1.37465,1.37018,1.37409
1630072800,1.37409,1.37807,1.37153,1.37459
1630076400,1.37459,1.37689,1.37404,1.37674
1630080000,1.37674,1.37798,1.37627,1.37778
1630083600,1.37778,1.37788,1.37666,1.37674
1630087200,1.37674,1.377,1.37638,1.37678
1630090800,1.37678,1.37706,1.37616,1.37637
1630094400,1.37637,1.3765,1.37551,1.37572
1630270800,1.3751,1.37613,1.37495,1.37518
1630274400,1.37518,1.37652,1.37518,1.37647
1630278000,1.37647,1.3766,1.37607,1.37623
1630281600,1.37623,1.37655,1.3756,1.37628
1630285200,1.37628,1.3771,1.37583,1.37658
1630288800,1.37658,1.3773,1.3765,1.37689
1630292400,1.37689,1.37751,1.37654,1.37696
1630296000,1.37696,1.37712,1.37655,1.377
1630299600,1.377,1.37719,1.37641,1.37656
1630303200,1.37656,1.37749,1.3759,1.37697
1630306800,1.37697,1.37697,1.37508,1.3767
1630310400,1.3767,1.37719,1.37566,1.37628
1630314000,1.37628,1.37637,1.37479,1.37538
1630317600,1.37538,1.3758,1.37488,1.3753
1630321200,1.3753,1.37608,1.37488,1.37601
1630324800,1.37601,1.37676,1.37397,1.37408
1630328400,1.37408,1.37531,1.37338,1.3745
1630332000,1.3745,1.37641,1.374,1.37593
1630335600,1.37593,1.37606,1.37505,1.37579
1630339200,1.37579,1.37579,1.37534,1.37551
1630342800,1.37551,1.37603,1.37539,1.37563
1630346400,1.37563,1.37675,1.37563,1.3767
1630350000,1.3767,1.3767,1.37587,1.37607
1630353600,1.37607,1.37619,1.3754,1.3757
1630357200,1.3757,1.37602,1.37455,1.37512
1630360800,1.37512,1.37586,1.37512,1.37578
1630364400,1.37578,1.37597,1.37571,1.37587
1630368000,1.37587,1.37657,1.37557,1.37626
1630371600,1.37626,1.37702,1.37577,1.37669
1630375200,1.37669,1.37675,1.3762,1.37659
1630378800,1.37659,1.37775,1.37648,1.37762
1630382400,1.37762,1.37821,1.37742,1.37793
1630386000,1.37793,1.37975,1.37793,1.37964
1630389600,1.37964,1.38013,1.37856,1.37877
1630393200,1.37877,1.37963,1.37788,1.3784
1630396800,1.3784,1.37846,1.37696,1.37696
1630400400,1.37696,1.37786,1.37592,1.37689
1630404000,1.37689,1.37796,1.37622,1.37693
1630407600,1.37693,1.37922,1.37666,1.37886
1630411200,1.37886,1.37888,1.37728,1.37841
1630414800,1.37841,1.37935,1.3757,1.37806
1630418400,1.37806,1.38077,1.37605,1.3761
1630422000,1.3761,1.37662,1.37428,1.3748
1630425600,1.3748,1.37534,1.37445,1.37518
1630429200,1.37518,1.37567,1.37471,1.37554
1630432800,1.37554,1.37598,1.37532,1.3758
1630436400,1.3758,1.3758,1.37471,1.37483
1630440000,1.37483,1.37574,1.37476,1.3754
1630443600,1.3754,1.37564,1.37465,1.37547
1630447200,1.37547,1.3757,1.37531,1.3754
1630450800,1.3754,1.37585,1.37519,1.3752
1630454400,1.3752,1.37563,1.37358,1.37371
1630458000,1.37371,1.37412,1.37341,1.37386
1630461600,1.37386,1.37415,1.37311,1.37362
1630465200,1.37362,1.37394,1.37339,1.37375
1630468800,1.37375,1.37387,1.3735,1.37353
1630472400,1.37353,1.37427,1.37313,1.3742
1630476000,1.3742,1.37586,1.37404,1.37574
1630479600,1.37574,1.37652,1.37479,1.37564
1630483200,1.37564,1.37651,1.37488,1.37559
1630486800,1.37559,1.37578,1.37439,1.37553
1630490400,1.37553,1.37619,1.3751,1.3759
1630494000,1.3759,1.37631,1.37528,1.37574
1630497600,1.37574,1.37907,1.37573,1.3787
1630501200,1.3787,1.37985,1.37782,1.37908
1630504800,1.37908,1.3796,1.37742,1.37854
1630508400,1.37854,1.37942,1.37816,1.37893
1630512000,1.37893,1.3794,1.37834,1.37838
1630515600,1.37838,1.37841,1.37781,1.37803
1630519200,1.37803,1.37818,1.37759,1.3779
1630522800,1.3779,1.37795,1.37677,1.37692
1630526400,1.37692,1.37697,1.37669,1.37678
1630530000,1.37678,1.37745,1.37673,1.37688
1630533600,1.37688,1.37733,1.37686,1.37716
1630537200,1.37716,1.37723,1.37701,1.3771
1630540800,1.3771,1.3777,1.37671,1.37747
1630544400,1.37747,1.37804,1.37719,1.3773
1630548000,1.3773,1.37781,1.37711,1.3774
1630551600,1.3774,1.37752,1.37728,1.37739
1630555200,1.37739,1.37758,1.3771,1.3771
1630558800,1.3771,1.3781,1.37707,1.378
1630562400,1.378,1.37852,1.3778,1.37788
1630566000,1.37788,1.37914,1.37718,1.37892
1630569600,1.37892,1.37892,1.37789,1.37861
1630573200,1.37861,1.38014,1.3783,1.37952
1630576800,1.37952,1.3799,1.3788,1.37932
1630580400,1.37932,1.37941,1.37861,1.379
1630584000,1.379,1.3794,1.37822,1.37864
1630587600,1.37864,1.38187,1.37815,1.38168
1630591200,1.38168,1.38363,1.38033,1.38358
1630594800,1.38358,1.38359,1.3822,1.38234
1630598400,1.38234,1.3833,1.38229,1.38319
1630602000,1.38319,1.38371,1.38307,1.38309
1630605600,1.38309,1.38398,1.38285,1.38394
1630609200,1.38394,1.38396,1.38301,1.38366
1630612800,1.38366,1.38371,1.38306,1.38306
1630616400,1.38306,1.38369,1.38287,1.38335
1630620000,1.38335,1.38381,1.38335,1.38366
1630623600,1.38366,1.38372,1.38336,1.38359
1630627200,1.38359,1.38456,1.3835,1.3844
1630630800,1.3844,1.38454,1.38381,1.38413
1630634400,1.38413,1.38452,1.3837,1.38372
1630638000,1.38372,1.3838,1.38323,1.38347
1630641600,1.38347,1.38362,1.38317,1.38321
1630645200,1.38321,1.38378,1.38307,1.38367
1630648800,1.38367,1.3838,1.38273,1.38288
1630652400,1.38288,1.38341,1.38247,1.38253
1630656000,1.38253,1.3841,1.38242,1.38348
1630659600,1.38348,1.38413,1.3829,1.38367
1630663200,1.38367,1.38393,1.38177,1.38188
1630666800,1.38188,1.38382,1.38183,1.38322
1630670400,1.38322,1.38674,1.38225,1.38501
1630674000,1.38501,1.38602,1.38377,1.38516
1630677600,1.38516,1.38746,1.38455,1.38708
1630681200,1.38708,1.38738,1.38579,1.38613
1630684800,1.38613,1.38747,1.386,1.38742
1630688400,1.38742,1.3891,1.38727,1.38901
1630692000,1.38901,1.38916,1.38785,1.38786
1630695600,1.38786,1.38788,1.38624,1.38627
1630699200,1.38627,1.3864,1.38455,1.38459
1630875600,1.3856,1.38625,1.38469,1.38506
1630879200,1.38506,1.38683,1.38505,1.38612
1630882800,1.38612,1.38638,1.3857,1.38576
1630886400,1.38576,1.38591,1.38512,1.38553
1630890000,1.38553,1.38596,1.3852,1.3857
1630893600,1.3857,1.38582,1.38529,1.3855
1630897200,1.3855,1.38558,1.38489,1.38519
1630900800,1.38519,1.38523,1.3843,1.3844
1630904400,1.3844,1.38557,1.38419,1.3853
1630908000,1.3853,1.3853,1.38445,1.38452
1630911600,1.38452,1.38484,1.38363,1.38395
1630915200,1.38395,1.38463,1.38362,1.3842
1630918800,1.3842,1.3845,1.3832,1.38407
1630922400,1.38407,1.38452,1.38335,1.38362
1630926000,1.38362,1.38467,1.38311,1.38457
1630929600,1.38457,1.38468,1.38359,1.38386
1630933200,1.38386,1.38402,1.38299,1.38331
1630936800,1.38331,1.38339,1.38184,1.3827
1630940400,1.3827,1.38298,1.38207,1.38274
1630944000,1.38274,1.38353,1.38273,1.38318
1630947600,1.38318,1.38375,1.3828,1.38341
1630951200,1.38341,1.3836,1.38275,1.38353
1630954800,1.38353,1.38354,1.38292,1.38335
1630958400,1.38335,1.38372,1.38289,1.38289
1630962000,1.38289,1.3835,1.38242,1.38336
1630965600,1.38336,1.38373,1.38323,1.38354
1630969200,1.38354,1.38406,1.38354,1.38385
1630972800,1.38385,1.38523,1.38384,1.38479
1630976400,1.38479,1.38567,1.38467,1.38526
1630980000,1.38526,1.38532,1.38492,1.38531
1630983600,1.38531,1.38542,1.3845,1.38473
1630987200,1.38473,1.3853,1.38383,1.38384
1630990800,1.38384,1.3839,1.38294,1.38305
1630994400,1.38305,1.38341,1.38205,1.38311
1630998000,1.38311,1.38499,1.38265,1.38316
1631001600,1.38316,1.38323,1.38099,1.38175
1631005200,1.38175,1.38246,1.38112,1.38124
1631008800,1.38124,1.38193,1.37865,1.37926
1631012400,1.37926,1.37985,1.37677,1.37746
1631016000,1.37746,1.37877,1.37703,1.37804
1631019600,1.37804,1.38002,1.37717,1.37984
1631023200,1.37984,1.37999,1.37678,1.37843
1631026800,1.37843,1.37936,1.37742,1.37904
1631030400,1.37904,1.3793,1.37851,1.37895
1631034000,1.37895,1.37961,1.37854,1.37924
1631037600,1.37924,1.37944,1.37861,1.37871
1631041200,1.37871,1.37877,1.37788,1.3781
1631044800,1.3781,1.3786,1.37809,1.37823
1631048400,1.37823,1.37861,1.3779,1.37843
1631052000,1.37843,1.3787,1.3784,1.3785
1631055600,1.3785,1.37852,1.37788,1.3779
1631059200,1.3779,1.37883,1.3775,1.37864
1631062800,1.37864,1.37904,1.37811,1.37837
1631066400,1.37837,1.37853,1.37813,1.37846
1631070000,1.37846,1.37863,1.37771,1.37792
1631073600,1.37792,1.37824,1.37785,1.37793
1631077200,1.37793,1.37798,1.37677,1.37693
1631080800,1.37693,1.37713,1.37559,1.37616
1631084400,1.37616,1.37782,1.3759,1.3765
1631088000,1.3765,1.3765,1.37505,1.37633
1631091600,1.37633,1.37687,1.3754,1.37554
1631095200,1.37554,1.37681,1.37531,1.37644
1631098800,1.37644,1.37783,1.37596,1.37685
1631102400,1.37685,1.37769,1.37654,1.37655
1631106000,1.37655,1.37674,1.37515,1.3763
1631109600,1.3763,1.37673,1.37263,1.37371
1631113200,1.37371,1.37689,1.37344,1.37633
1631116800,1.37633,1.37832,1.37573,1.37711
1631120400,1.37711,1.37787,1.37682,1.37783
1631124000,1.37783,1.37844,1.37782,1.37804
1631127600,1.37804,1.37805,1.37739,1.37741
1631131200,1.37741,1.37765,1.37701,1.37714
1631134800,1.37714,1.37741,1.3768,1.37718
1631138400,1.37718,1.37748,1.37711,1.37732
1631142000,1.37732,1.37733,1.3764,1.37664
1631145600,1.37664,1.37672,1.3759,1.37612
1631149200,1.37612,1.37656,1.37592,1.37652
1631152800,1.37652,1.37735,1.37651,1.37705
1631156400,1.37705,1.37708,1.37632,1.37635
1631160000,1.37635,1.37655,1.37532,1.37575
1631163600,1.37575,1.37608,1.37553,1.37563
1631167200,1.37563,1.37776,1.37562,1.37675
1631170800,1.37675,1.37932,1.37642,1.37869
1631174400,1.37869,1.38121,1.37866,1.3811
1631178000,1.3811,1.3825,1.38052,1.38182
1631181600,1.38182,1.3822,1.38099,1.38111
1631185200,1.38111,1.3838,1.38091,1.38368
1631188800,1.38368,1.3842,1.38205,1.3837
1631192400,1.3837,1.38498,1.38249,1.38401
1631196000,1.38401,1.3854,1.38359,1.3844
1631199600,1.3844,1.38539,1.38381,1.38539
1631203200,1.38539,1.38597,1.38472,1.38566
1631206800,1.38566,1.38626,1.38449,1.38471
1631210400,1.38471,1.38483,1.38364,1.38381
1631214000,1.38381,1.38441,1.38355,1.38378
1631217600,1.38378,1.38401,1.38312,1.38335
1631221200,1.38335,1.38398,1.38328,1.38359
1631224800,1.38359,1.38383,1.38356,1.38362
1631228400,1.38362,1.38401,1.38325,1.38381
1631232000,1.38381,1.38464,1.38378,1.38416
1631235600,1.38416,1.38418,1.38329,1.38383
1631239200,1.38383,1.38518,1.38367,1.38499
1631242800,1.38499,1.38517,1.38464,1.3851
1631246400,1.3851,1.38517,1.38475,1.3849
1631250000,1.3849,1.38528,1.38427,1.38475
1631253600,1.38475,1.38621,1.38398,1.38595
1631257200,1.38595,1.38789,1.38564,1.38734
1631260800,1.38734,1.38851,1.38729,1.38783
1631264400,1.38783,1.38803,1.3869,1.38713
1631268000,1.38713,1.38745,1.38637,1.38733
1631271600,1.38733,1.38851,1.38708,1.3884
1631275200,1.3884,1.38884,1.38734,1.38793
1631278800,1.38793,1.388,1.38614,1.38699
1631282400,1.38699,1.38707,1.38499,1.3855
1631286000,1.3855,1.38585,1.38414,1.38464
1631289600,1.38464,1.38593,1.38433,1.38538
1631293200,1.38538,1.38559,1.38425,1.38446
1631296800,1.38446,1.38453,1.38384,1.3845
1631300400,1.3845,1.3847,1.38313,1.38325
1631304000,1.38325,1.38355,1.38242,1.38242
1631480400,1.38242,1.38377,1.38227,1.3833
1631484000,1.3833,1.38376,1.38324,1.38351
1631487600,1.38351,1.38413,1.38345,1.38387
1631491200,1.38387,1.38408,1.38307,1.38345
1631494800,1.38345,1.38356,1.38262,1.38298
1631498400,1.38298,1.38386,1.38279,1.38384
1631502000,1.38384,1.38459,1.3838,1.38402
1631505600,1.38402,1.38407,1.38221,1.38258
1631509200,1.38258,1.3826,1.38159,1.38227
1631512800,1.38227,1.38267,1.38043,1.38049
1631516400,1.38049,1.38191,1.3797,1.38164
1631520000,1.38164,1.3821,1.38071,1.38164
1631523600,1.38164,1.38237,1.38142,1.38231
1631527200,1.38231,1.38323,1.38229,1.38273
1631530800,1.38273,1.38276,1.3814,1.38253
